2008-06-06 09:00,27.0,28.9,21.0,70,1013,-,SSE,9.3,Clear,
2008-06-06 10:00,28.0,30.2,21.0,66,1013,-,W,7.4,Clear,
2008-06-06 11:00,29.0,31.3,21.0,62,1012,-,WNW,14.8,Clear,
2008-06-06 12:00,28.0,30.2,21.0,66,1012,10.0,NW,11.1,ScatteredClouds,
2008-06-06 13:00,29,-,21,55,1011,10,WSW,13.0,PartlyCloudy,
2008-06-06 13:00,29.0,31.3,21.0,62,1011,10.0,WSW,13.0,MostlyCloudy,
2008-06-06 14:00,28.0,30.2,21.0,66,1010,10.0,WSW,9.3,MostlyCloudy,
2008-06-06 15:00,28.0,30.2,21.0,66,1010,10.0,WNW,14.8,Overcast,
2008-06-06 16:00,28.0,30.2,21.0,66,1010,10.0,WNW,13.0,Overcast,
2008-06-06 17:00,26.0,-,21.0,74,1010,10.0,WSW,7.4,ScatteredClouds,
2008-06-06 18:00,25.0,-,20.0,74,1010,10.0,W,5.6,MostlyCloudy,
2008-06-06 19:00,24,-,20,74,1011,10,S,3.7,PartlyCloudy,
2008-06-06 20:00,24.0,-,20.0,78,1011,10.0,Calm,Calm,Overcast,
2008-06-06 21:00,24.0,-,20.0,78,1012,10.0,Calm,Calm,Overcast,
2008-06-07 07:00,24.0,-,20.0,78,1011,-,Calm,Calm,Clear,
2008-06-07 08:00,25.0,-,20.0,74,1012,-,SSE,9.3,Clear,
2008-06-07 09:00,27.0,28.9,21.0,70,1012,-,SSE,7.4,Clear,
2008-06-07 10:00,28.0,30.2,21.0,66,1012,-,Calm,Calm,Clear,
2008-06-07 11:00,29.0,31.3,21.0,62,1011,-,NNW,14.8,Clear,
2008-06-07 12:00,30.0,32.4,21.0,58,1011,-,NNW,14.8,Clear,
2008-06-07 13:00,30,-,21,49,1011,10,NNW,22.2,PartlyCloudy,
2008-06-07 13:00,30.0,32.4,21.0,58,1011,-,NNW,22.2,Clear,
2008-06-07 14:00,29.0,31.3,21.0,62,1010,-,WNW,11.1,Clear,
2008-06-07 15:00,29.0,31.3,21.0,62,1009,-,NW,14.8,Clear,
2008-06-07 16:00,28,-,21,56,1010,10,NNW,13.0,PartlyCloudy,
2008-06-07 16:00,28.0,30.2,21.0,66,1009,-,NNW,13.0,Clear,
2008-06-07 17:00,27.0,28.9,21.0,70,1009,-,WSW,11.1,Clear,
2008-06-07 18:00,25.0,-,22.0,83,1010,-,SW,11.1,Clear,
2008-06-07 19:00,24,-,22,80,1010,10,SW,7.4,PartlyCloudy,
2008-06-07 19:00,24.0,-,22.0,89,1010,-,SW,7.4,Clear,
2008-06-08 07:00,22,-,20,82,1011,10,Calm,Calm,PartlyCloudy,
2008-06-08 07:00,22.0,-,20.0,88,1011,-,Calm,Calm,Clear,
2008-06-08 08:00,23.0,-,20.0,83,1012,-,SSE,7.4,Clear,
2008-06-08 09:00,25.0,-,20.0,74,1013,-,ESE,5.6,Clear,
2008-06-08 10:00,27.0,28.5,20.0,65,1012,-,NW,7.4,Clear,
2008-06-08 11:00,28.0,29.7,20.0,62,1012,-,W,7.4,Clear,
2008-06-08 12:00,29.0,30.7,20.0,58,1011,-,WNW,13.0,Clear,
2008-06-08 13:00,30,-,20,46,1011,10,NW,14.8,PartlyCloudy,
2008-06-08 13:00,30.0,31.9,20.0,55,1011,-,NW,14.8,Clear,
2008-06-08 14:00,29.0,31.3,21.0,62,1010,-,WNW,11.1,Clear,
2008-06-08 15:00,29.0,31.3,21.0,62,1009,-,WNW,11.1,Clear,
2008-06-08 16:00,28.0,30.2,21.0,66,1009,-,W,11.1,Clear,
2008-06-08 17:00,26.0,-,21.0,74,1009,-,W,11.1,Clear,
2008-06-08 18:00,25.0,-,21.0,78,1009,-,WNW,7.4,Clear,
2008-06-08 19:00,24,-,21,77,1010,10,W,5.6,PartlyCloudy,
2008-06-08 19:00,24.0,-,21.0,83,1010,-,W,5.6,Clear,
2008-06-08 20:00,24.0,-,21.0,83,1010,-,Calm,Calm,Clear,
2008-06-08 21:00,24.0,-,21.0,83,1011,-,Calm,Calm,Clear,
2008-06-09 07:00,22,-,20,82,1011,10,Calm,Calm,PartlyCloudy,
2008-06-09 07:00,22.0,-,20.0,88,1011,-,Calm,Calm,Clear,
2008-06-09 08:00,25.0,-,21.0,78,1012,-,ESE,7.4,Clear,
2008-06-09 09:00,27.0,28.9,21.0,70,1012,-,ESE,7.4,Clear,
2008-06-09 10:00,29.0,31.3,21.0,62,1012,-,W,9.3,Clear,
2008-06-09 11:00,28.0,30.2,21.0,66,1012,-,NNW,16.7,Clear,
2008-06-09 12:00,28.0,30.7,22.0,70,1011,10.0,NW,13.0,MostlyCloudy,
2008-06-09 13:00,29,-,22,58,1011,10,WNW,11.1,PartlyCloudy,
2008-06-09 13:00,29.0,32.0,22.0,66,1011,10.0,WNW,11.1,ScatteredClouds,
2008-06-09 14:00,29.0,32.0,22.0,66,1010,10.0,WNW,18.5,MostlyCloudy,
2008-06-09 15:00,27.0,28.5,20.0,65,1009,10.0,S,11.1,Overcast,
2008-06-09 16:00,26.0,-,20.0,69,1009,10.0,N,9.3,Overcast,
2008-06-09 17:00,26.0,-,21.0,74,1009,10.0,NNW,7.4,Overcast,
2008-06-09 18:00,24.0,-,20.0,78,1009,10.0,NW,9.3,MostlyCloudy,
